Group Name,ueid,DE id,Data Type,Length,DE Description,Study
F12,NCT00710593-atn064_dd.csv_GONNCR,GONNCR,CHAR,NA,Reason gonorrhea sample not collected,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_GONRSL,GONRSL,CHAR,NA,Any gonorrhea test result to report?,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_GONSPC,GONSPC,CHAR,NA,Gonorr - Type of specimen collected,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_GONTRS,GONTRS,CHAR,NA,Gonorr - Test result,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_TRINRS,TRINRS,CHAR,NA,Reason trichomonas sample not collected,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_TRIRSL,TRIRSL,CHAR,NA,Any trichomonas test result to report?,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_TRITRS,TRITRS,CHAR,NA,Trichom - Test result,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_VISITY,VISITY,CHAR,NA,Indicate study visit type,NCT00710593-atn064_dd.csv
F12,NCT00710593-atn064_dd.csv_TRISPC,TRISPC,CHAR,NA,Trichom - Type of specimen collected,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_COLLMD,COLLMD,CHAR,NA,Method of collection,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_CRVRYN,CRVRYN,CHAR,NA,Any Cervical cytology results to report?,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_RESULT,RESULT,CHAR,NA,Test result,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_SPECDT,SPECDT,DATE,NA,Specimen date,NCT00710593-atn064_dd.csv
F13,NCT00710593-atn064_dd.csv_SPECTY,SPECTY,CHAR,NA,Type of specimen collected,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_ADVRYN,ADVRYN,CHAR,NA,Any adverse event since last visit?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_BLDPYN,BLDPYN,CHAR,NA,Any blood products 4wks prior visit?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_CDTNYN,CDTNYN,CHAR,NA,Medical conditions/contraindications?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_DLYN,DLYN,CHAR,NA,Subject's vaccine schedule delayed?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_DSRXYN,DSRXYN,CHAR,NA,Any disallowed Rx since last visit?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_GRADE,GRADE,CHAR,NA,Type of adverse event (grade):,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_INFCYN,INFCYN,CHAR,NA,Subject has serious active infections?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_ONFARTY,ONFARTY,CHAR,NA,Has subject initiated terminated ART?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_PERMYN,PERMYN,CHAR,NA,Permission granted to continue vaccine?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_PREGYN,PREGYN,CHAR,NA,Is subject currently pregnant?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_RSRXYN,RSRXYN,CHAR,NA,Any restricted Rx 2 weeks prior visit?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_TPG100,TPG100,CHAR,NA,Subject had temperature > 100?,NCT00710593-atn064_dd.csv
F14,NCT00710593-atn064_dd.csv_VAXYN,VAXYN,CHAR,NA,Any vaccines within 4 wks prior visit?,NCT00710593-atn064_dd.csv
F15,NCT00710593-atn064_dd.csv_ADMNDT,ADMNDT,DATE,NA,Date of Vaccination,NCT00710593-atn064_dd.csv
F15,NCT00710593-atn064_dd.csv_ADMNTM,ADMNTM,TIME,NA,Time of Vaccination,NCT00710593-atn064_dd.csv
F15,NCT00710593-atn064_dd.csv_BODYST,BODYST,CHAR,NA,Location (body site) of vaccination,NCT00710593-atn064_dd.csv
F15,NCT00710593-atn064_dd.csv_DSECH,DSECH,CHAR,NA,Vaccination Dose,NCT00710593-atn064_dd.csv
F15,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_ADVRYN,ADVRYN,CHAR,NA,Were adverse reactions reported at F/U?,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_BODYST,BODYST,CHAR,NA,Body site of vaccination,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_INTVL,INTVL,CHAR,NA,Follow-up contact interval,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10HG,AR10HG,CHAR,NA,Adverse Reaction v10 HLGT Term,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10HL,AR10HL,CHAR,NA,Adverse Reaction v10 HLT Term,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10LL,AR10LL,CHAR,NA,Adverse Reaction v10 LLT Term,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10NM,AR10NM,CHAR,NA,Adverse Reaction Name (coding question v,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10PT,AR10PT,CHAR,NA,Adverse Reaction v10 PT Term,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_AR10SC,AR10SC,CHAR,NA,Adverse Reaction v10 SOC Term,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_FUPGRD,FUPGRD,CHAR,NA,Severity grade at last F/U date,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_HGHGRD,HGHGRD,CHAR,NA,Highest severity grade reached,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_RCODYN,RCODYN,CHAR,NA,Recorded on AEE form?,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_RX1ADT,RX1ADT,DATE,NA,Date of first occurrence of reaction,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_RXNYN,RXNYN,CHAR,NA,Did a reaction occur?,NCT00710593-atn064_dd.csv
F16,NCT00710593-atn064_dd.csv_REACTN,REACTN,CHAR,NA,Type of reaction,NCT00710593-atn064_dd.csv
F17,NCT00710593-atn064_dd.csv_OFFRSN,OFFRSN,CHAR,NA,Reason for premature discont of vaccine,NCT00710593-atn064_dd.csv
F17,NCT00710593-atn064_dd.csv_OTRSSP,OTRSSP,CHAR,NA,Other discontinuation reason,NCT00710593-atn064_dd.csv
F17,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_DEVSYN,DEVSYN,CHAR,NA,Was this a delayed visit?,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_MISSRS,MISSRS,CHAR,NA,Reason for missed visit,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_OTHSP,OTHSP,CHAR,NA,"Other delayed visit reason, specify",NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_OTRSSP,OTRSSP,CHAR,NA,"Other missed visit reason, specify",NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_RSVSDL,RSVSDL,CHAR,NA,Reason for delayed visit,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_TARVDT,TARVDT,DATE,NA,Target Visit Date,NCT00710593-atn064_dd.csv
F18,NCT00710593-atn064_dd.csv_VISTYN,VISTYN,CHAR,NA,Was the subject seen for a study visit?,NCT00710593-atn064_dd.csv
F19,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F19,NCT00710593-atn064_dd.csv_FORNUM,FORNUM,CHAR,NA,Form Number,NCT00710593-atn064_dd.csv
F19,NCT00710593-atn064_dd.csv_GENCOM,GENCOM,CHAR,NA,Comments,NCT00710593-atn064_dd.csv
F19,NCT00710593-atn064_dd.csv_STDVST,STDVST,CHAR,NA,Study Visit,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q1,Q1,CHAR,NA,Vaccine Dose,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q10,Q10,CHAR,NA,Any pain/tenderness near injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q10A,Q10A,CHAR,NA,Severity of the pain or tenderness,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q11,Q11,CHAR,NA,Was rash only around injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q12,Q12,CHAR,NA,Any abscess at injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q12A,Q12A,CHAR,NA,How many abscesses were there?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q13,Q13,CHAR,NA,Felt more tired or less energy?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q13A,Q13A,CHAR,NA,How long did tiredness last?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q14,Q14,CHAR,NA,Felt ill or bad?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q14A,Q14A,CHAR,NA,How long did illness last?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q15,Q15,CHAR,NA,Felt weak?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q15A,Q15A,CHAR,NA,How long did weekness last?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q16,Q16,CHAR,NA,Experienced decrease in appetite?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q16A,Q16A,CHAR,NA,How long did decrease of appetite last?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q17,Q17,CHAR,NA,Any muscle/joint pain or swelling?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q17A,Q17A,CHAR,NA,How long did muscle/joint pain last?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q18,Q18,CHAR,NA,Have you had a headache?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q18A,Q18A,CHAR,NA,How severe was the headache?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q19,Q19,CHAR,NA,Any drowsiness or sleepiness?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q19A,Q19A,CHAR,NA,How severe was drowsiness/sleepiness?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q2,Q2,CHAR,NA,Site of Vaccination,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q20,Q20,CHAR,NA,Any seizures or convulsions?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q20A,Q20A,CHAR,NA,How many seizures or convulsions?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q21,Q21,CHAR,NA,Rash on body part other than inj site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q21A,Q21A,CHAR,NA,How big was the rash?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q22,Q22,CHAR,NA,Any wheezing or difficulty breathing?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q22A,Q22A,CHAR,NA,How severe was wheezing/diff. breathing?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q23,Q23,CHAR,NA,Any symptoms we did not yet ask about?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q23A,Q23A,CHAR,NA,Describe other symptoms,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q3,Q3,CHAR,NA,Day # after vaccination,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q4DT,Q4DT,DATE,NA,Date of Day #,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q5,Q5,CHAR,NA,Was temperature taken today?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q5ATM,Q5ATM,TIME,NA,Time temperature taken,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q5B,Q5B,CHAR,NA,How was temperature taken?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q5C,Q5C,CHAR,NA,Temperature higher than 98.6 F?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q5DN,Q5DN,NUMBER,NA,Temperature,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q6,Q6,CHAR,NA,Temperature > 98.6 F before today?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q6AN,Q6AN,NUMBER,NA,Highest temp before today,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q6B,Q6B,CHAR,NA,Which day did you have high temperature?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q7,Q7,CHAR,NA,Any reactions at injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q8,Q8,CHAR,NA,Any redness near injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q8A,Q8A,CHAR,NA,Size of the area of redness,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q9,Q9,CHAR,NA,Any hardness/lump near injection site?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q9A,Q9A,CHAR,NA,Size of lump or hardness near injection,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_TMUNT,TMUNT,CHAR,NA,Temperature Time Unit,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q24,Q24,CHAR,NA,Taken any Rx for pain/swelling/fever?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q24A,Q24A,CHAR,NA,Which Rx for pain/swelling/fever?,NCT00710593-atn064_dd.csv
F20,NCT00710593-atn064_dd.csv_Q24ASP,Q24ASP,CHAR,NA,Other medicine(s) specify,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_ANHVDX,ANHVDX,CHAR,NA,Any Non-HIV related diagnoses?,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_D10HLG,D10HLG,CHAR,NA,Diagnosis 10 HLGT Term,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_D10HLT,D10HLT,CHAR,NA,Diagnosis 10 HLT Term,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_D10LLT,D10LLT,CHAR,NA,Diagnosis 10 LLT Term,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_D10PT,D10PT,CHAR,NA,Diagnosis 10 PT Term,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_D10SOC,D10SOC,CHAR,NA,Diagnosis 10 SOC Term,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_DX10NM,DX10NM,CHAR,NA,Diagnosis,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_DXDT,DXDT,DATE,NA,Date of Diagnosis,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_RCODYN,RCODYN,CHAR,NA,Recorded on the AEE Form?,NCT00710593-atn064_dd.csv
F21,NCT00710593-atn064_dd.csv_RSLTDT,RSLTDT,DATE,NA,Date of Resolution,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_DXYN,DXYN,CHAR,NA,Any medical diagnosis?,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_HIVCDC,HIVCDC,CHAR,NA,Subjects current HIV CDC Classification?,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_DXDT,DXDT,DATE,NA,Date of Diagnosis,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_RCODYN,RCODYN,CHAR,NA,Recorded on the AEE Form?,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_RSLTDT,RSLTDT,DATE,NA,Date of Resolution,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_D10HLG,D10HLG,CHAR,NA,Diagnosis 10 HLGT Term,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_D10HLT,D10HLT,CHAR,NA,Diagnosis 10 HLT Term,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_D10LLT,D10LLT,CHAR,NA,Diagnosis 10 LLT Term,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_D10PT,D10PT,CHAR,NA,Diagnosis 10 PT Term,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_D10SOC,D10SOC,CHAR,NA,Diagnosis 10 SOC Term,NCT00710593-atn064_dd.csv
F22,NCT00710593-atn064_dd.csv_DX10NM,DX10NM,CHAR,NA,HIV-Related Diagnoses,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_ART,ART,CHAR,NA,Antiretroviral,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_CNART1,CNART1,CHAR,NA,Concurrent ART,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_CNART2,CNART2,CHAR,NA,Concurrent ART,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_CNART3,CNART3,CHAR,NA,Concurrent ART,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_EXPOSE,EXPOSE,CHAR,NA,Total Length of Exposure,NCT00710593-atn064_dd.csv
F3,NCT00710593-atn064_dd.csv_OTHART,OTHART,CHAR,NA,Other Antiretroviral,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_ADMNDT,ADMNDT,DATE,NA,Blood Products - Date Administered,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_BLDPRD,BLDPRD,CHAR,NA,Blood Product Name,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_BLDPYN,BLDPYN,CHAR,NA,Any Blood Products?,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_BLPSP,BLPSP,CHAR,NA,Other Blood Product Specify,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V07NM,V07NM,CHAR,NA,Vaccines,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7ATC1,V7ATC1,CHAR,NA,Vaccine 07 ATC1 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7ATC2,V7ATC2,CHAR,NA,Vaccine 07 ATC2 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7ATC3,V7ATC3,CHAR,NA,Vaccine 07 ATC3 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7ATC4,V7ATC4,CHAR,NA,Vaccine 07 ATC4 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7PN,V7PN,CHAR,NA,Vaccine 07 PN Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_V7SYN,V7SYN,CHAR,NA,Vaccine 07 SYN Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_VAXYN,VAXYN,CHAR,NA,Any vaccines?,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_ANYRX,ANYRX,CHAR,NA,Any concomitant medications?,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_DSECH,DSECH,CHAR,NA,Dose,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_FRQCY,FRQCY,CHAR,NA,Frequency,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_GVAEYN,GVAEYN,CHAR,NA,Given for AE?,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_INDCTN,INDCTN,CHAR,NA,Indication,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_OFRQSP,OFRQSP,CHAR,NA,Other Frequency Specify,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_ORTESP,ORTESP,CHAR,NA,Other Route Specify,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7ATC1,R7ATC1,CHAR,NA,Medication 07 ATC1 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7ATC2,R7ATC2,CHAR,NA,Medication 07 ATC2 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7ATC3,R7ATC3,CHAR,NA,Medication 07 ATC3 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7ATC4,R7ATC4,CHAR,NA,Medication 07 ATC4 Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7PN,R7PN,CHAR,NA,Medication 07 PN Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_R7SYN,R7SYN,CHAR,NA,Medication 07 SYN Term,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_ROUTE,ROUTE,CHAR,NA,Route,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_RX07NM,RX07NM,CHAR,NA,Medication Name,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_STOPDT,STOPDT,DATE,NA,Stop Date,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_STRTDT,STRTDT,DATE,NA,Start Date,NCT00710593-atn064_dd.csv
F4,NCT00710593-atn064_dd.csv_UNITS,UNITS,CHAR,NA,Unit,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_ARTYN,ARTYN,CHAR,NA,Any antiretroviral medication?,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_ART,ART,CHAR,NA,Medication Name,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_DSECH,DSECH,CHAR,NA,ART- Dose,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_FRQCY,FRQCY,CHAR,NA,ART- Frequency,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_OFFTXR,OFFTXR,CHAR,NA,ART- Reason for D/C,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_OFRQSP,OFRQSP,CHAR,NA,ART- Other Frequency Specify,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_OTRSSP,OTRSSP,CHAR,NA,ART- Other Reason Specify,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_STOPDT,STOPDT,DATE,NA,ART- Stop date,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_STRTDT,STRTDT,DATE,NA,ART- Start Date,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_TXSTAT,TXSTAT,CHAR,NA,ART- Status,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_UNITS,UNITS,CHAR,NA,ART- Unit,NCT00710593-atn064_dd.csv
F5,NCT00710593-atn064_dd.csv_OTHART,OTHART,CHAR,NA,Other Antiretroviral,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_BPDIAS,BPDIAS,NUMBER,NA,Blood pressure - Diastolic,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_BPSYST,BPSYST,NUMBER,NA,Blood pressure - Systolic,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_HEIGHT,HEIGHT,NUMBER,NA,Height,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_HTUNIT,HTUNIT,CHAR,NA,Height unit,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_PID,PID,CHAR,NA,PID,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_PLSRTE,PLSRTE,NUMBER,NA,Pulse rate,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_RSPRTN,RSPRTN,NUMBER,NA,Respiratory rate,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_TANSTG,TANSTG,CHAR,NA,Tanner Stage,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_TEMPMD,TEMPMD,CHAR,NA,Method used,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_TEMPRT,TEMPRT,NUMBER,NA,Temperature,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_TEMPUN,TEMPUN,CHAR,NA,Temperature Unit,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_WEIGHT,WEIGHT,NUMBER,NA,Weight,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_WTUNIT,WTUNIT,CHAR,NA,Weight Unit,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_BDYSYS,BDYSYS,CHAR,NA,BDYS - Body System,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_PERSLT,PERSLT,CHAR,NA,BDYS - Physical Examination,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_PRSABS,PRSABS,CHAR,NA,BDYS - Reported Signs & Symptoms,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_DXRLT,DXRLT,CHAR,NA,Related to a recorded diagnosis or AE?,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_GRADE,GRADE,CHAR,NA,Severity Grade,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_INFSRC,INFSRC,CHAR,NA,Source of sign/symptom,NCT00710593-atn064_dd.csv
F6,NCT00710593-atn064_dd.csv_SP10HG,SP10HG,CHAR,NA,Symptom Specify10 HLGT Term,NCT00710593-atn064_dd.csv
