"","concept_code","concept_name.x","R1L","R1H","R2H","R3L","R3H","Distinct_Flaged_Dispensations","ev_cnt","pt_cnt","total_outofpocket","sum_cost","DOS_SUM","concept_name.y","Cost_Per_Day","R1L_Dis","R1H_Dis","R2H_Dis","R3L_Dis","R3H_Dis","Dist_DIS","R1L_pop","R1H_pop","R2H_pop","R3L_pop","R3H_pop","Dist_pop"
"4095",40161664,"besifloxacin 6 MG/ML Ophthalmic Suspension",8801,3853,5644,2877,46,19625,247163,179056,10924998.03,37097592.64,6035525,"besifloxacin 6 MG/ML Ophthalmic Suspension",6.14653947088282,28.0835132371321,64.1481962107449,43.7921686746988,85.9099756690998,5373.10869565217,12.5942929936306,20.3449607999091,46.4718401245783,31.7250177179305,62.2370524852277,3892.52173913043,9.12387261146497
"4096",40162515,"Acetaminophen 325 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",113724,176149,151989,288117,274143,839789,10591899,4411239,47704080.469,131423074.22,165207406,"Acetaminophen 325 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",0.795503527366079,93.1368840350322,60.13033852023,69.688589305805,36.762492320828,38.6364014401243,12.6125717293272,38.7889891315817,25.0426570687316,29.0234095888518,15.3105821593311,16.0910145435047,5.25279445193971
"4097",19058557,"abacavir 20 MG/ML Oral Solution",19,7,57,20,13,94,1184,198,4070.66,497399.4,28475,"abacavir 20 MG/ML Oral Solution",17.4679332748025,62.3157894736842,169.142857142857,20.7719298245614,59.2,91.0769230769231,12.5957446808511,10.4210526315789,28.2857142857143,3.47368421052632,9.9,15.2307692307692,2.1063829787234
"4098",40169985,"Morphine Sulfate 30 MG Extended Release Oral Capsule",159,502,109,227,563,1039,13090,3100,300496.3,2780607.91,373449,"Morphine Sulfate 30 MG Extended Release Oral Capsule",7.44575004886879,82.3270440251572,26.0756972111554,120.091743119266,57.6651982378855,23.2504440497336,12.5986525505294,19.4968553459119,6.17529880478088,28.4403669724771,13.6563876651982,5.50621669626998,2.98363811357074
"4099",45774458,"1 ML Midazolam 5 MG/ML Prefilled Syringe",2,NA,2,1,NA,5,63,45,46.44,550.12,213,"1 ML Midazolam 5 MG/ML Prefilled Syringe",2.58272300469484,31.5,NA,31.5,63,NA,12.6,22.5,NA,22.5,45,NA,9
"4100",902196,"Menthol 5.8 MG Oral Lozenge",NA,2,1,1,1,5,63,30,0,341.54,521,"Menthol 5.8 MG Oral Lozenge",0.655547024952015,NA,31.5,63,63,63,12.6,NA,15,30,30,30,6
"4101",923115,"Ofloxacin 3 MG/ML Otic Solution",1753,2577,2587,2393,29,9001,113433,93396,2247938.02,14527807.43,1332784,"Ofloxacin 3 MG/ML Otic Solution",10.9003465152643,64.7079292641186,44.0174621653085,43.8473134905296,47.402005850397,3911.48275862069,12.6022664148428,53.2778094694809,36.2421420256112,36.1020487050638,39.0288340994568,3220.55172413793,10.3761804243973
"4102",1584952,"Somatropin 8 MG/ML Injectable Solution",16,NA,19,16,6,41,517,78,41613.39,4918712.25,15454,"Somatropin 8 MG/ML Injectable Solution",318.280849618222,32.3125,NA,27.2105263157895,32.3125,86.1666666666667,12.609756097561,4.875,NA,4.10526315789474,4.875,13,1.90243902439024
"4103",1718699,"Abuse-Deterrent 12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet",1743,4277,763,3792,5509,12146,153176,17054,6914186.64,228761531.11,4394279,"Abuse-Deterrent 12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet",52.0589455312237,87.8806655192197,35.8138882394202,200.754914809961,40.3945147679325,27.8046832455981,12.6112300345793,9.78427997705106,3.98737432779986,22.35124508519,4.49736286919831,3.09566164458159,1.40408364893792
"4104",974200,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet",62485,54066,125331,23100,49950,241552,3050716,725468,10144559.92,24516178.03,198324933,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet",0.123616217382007,48.8231735616548,56.4257759035253,24.3412723109207,132.065627705628,61.0753953953954,12.6296449625753,11.6102744658718,13.4181925794399,5.78841627370722,31.4055411255411,14.5238838838839,3.00336159501888
"4105",793998,"olaparib 150 MG Oral Tablet",2,21,28,NA,10,52,656,335,312392.86,8452163.56,19396,"olaparib 150 MG Oral Tablet",435.768383171788,328,31.2380952380952,23.4285714285714,NA,65.6,12.6153846153846,167.5,15.952380952381,11.9642857142857,NA,33.5,6.44230769230769
"4106",1526479,"ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet",291,4642,6771,231,6116,12252,154734,37321,9490583.92,62511903.55,9136478,"ezetimibe 10 MG / Simvastatin 20 MG Oral Tablet",6.84201325171472,531.731958762887,33.3334769495907,22.8524590163934,669.844155844156,25.2998691955526,12.6292850146915,128.250859106529,8.03985351141749,5.51188893811845,161.562770562771,6.10219097449313,3.04611492001306
"4107",19019332,"24 HR Nifedipine 60 MG Extended Release Oral Tablet",595,22986,20848,317,19664,41457,524213,162697,6283077.55,20207676.47,27619746,"24 HR Nifedipine 60 MG Extended Release Oral Tablet",0.731638751131165,881.03025210084,22.8057513268946,25.1445222563315,1653.66876971609,26.6585130187144,12.6447403333575,273.440336134454,7.0780910119203,7.80396201074444,513.239747634069,8.2738506916192,3.92447596304605
"4108",40220783,"lifitegrast 50 MG/ML Ophthalmic Solution",151,4546,6475,45,268,11136,140679,55679,10227474.25,74508228.04,4961152,"lifitegrast 50 MG/ML Ophthalmic Solution",15.0183320406228,931.649006622517,30.9456665200176,21.7264864864865,3126.2,524.921641791045,12.6328125,368.735099337748,12.2479102507699,8.59907335907336,1237.31111111111,207.757462686567,4.99991020114942
"4109",19023037,"Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Capsule",NA,115,52,43,75,184,2325,363,0,35583.49,73696,"Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Capsule",0.482841538211029,NA,20.2173913043478,44.7115384615385,54.0697674418605,31,12.6358695652174,NA,3.15652173913043,6.98076923076923,8.44186046511628,4.84,1.97282608695652
"4110",961082,"Ranitidine 300 MG Oral Tablet",16773,98157,94298,13024,84091,197957,2503250,602564,9144644.26,29129129.13,117315047,"Ranitidine 300 MG Oral Tablet",0.248298320419204,149.24283073988,25.5025112829447,26.546162166748,192.202856265356,29.7683461963825,12.6454229959032,35.9246407917486,6.13877767250425,6.38999766697067,46.2656633906634,7.16561819933168,3.04391357719101
"4111",987368,"lubiprostone 0.024 MG Oral Capsule",99,23433,30431,223,9434,50128,636957,143911,11031687.13,223667895.16,20693788,"lubiprostone 0.024 MG Oral Capsule",10.8084559076376,6433.90909090909,27.1820509537831,20.931188590582,2856.30941704036,67.5171719313123,12.7066110756463,1453.64646464646,6.14138181197457,4.72909204429693,645.340807174888,15.2545049819801,2.87087057133738
"4112",19072205,"Acetaminophen 33.3 MG/ML Oral Solution",15,NA,5,16,1,34,430,126,0,4896.94,6004,"Acetaminophen 33.3 MG/ML Oral Solution",0.815612924716855,28.6666666666667,NA,86,26.875,430,12.6470588235294,8.4,NA,25.2,7.875,126,3.70588235294118
"4113",19129296,"{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack",NA,45,90,17,2,145,1835,272,5089.27,53083.92,72283,"{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack",0.734390105557323,NA,40.7777777777778,20.3888888888889,107.941176470588,917.5,12.6551724137931,NA,6.04444444444444,3.02222222222222,16,136,1.87586206896552
"4114",40238115,"ferrous sulfate 140 MG Extended Release Oral Tablet",19,9,5,34,16,64,810,115,0,3826.26,21241,"ferrous sulfate 140 MG Extended Release Oral Tablet",0.180135586836778,42.6315789473684,90,162,23.8235294117647,50.625,12.65625,6.05263157894737,12.7777777777778,23,3.38235294117647,7.1875,1.796875
"4115",40227543,"Diphenhydramine Hydrochloride 50 MG Oral Capsule",32,NA,11,22,NA,56,709,221,0,1857.74,18084,"Diphenhydramine Hydrochloride 50 MG Oral Capsule",0.102728378677284,22.15625,NA,64.4545454545455,32.2272727272727,NA,12.6607142857143,6.90625,NA,20.0909090909091,10.0454545454545,NA,3.94642857142857
"4116",1378388,"Paclitaxel 100 MG Injection",18,NA,33,4,1,56,710,197,127974.86,4693801.6,17193,"Paclitaxel 100 MG Injection",273.006549176991,39.4444444444444,NA,21.5151515151515,177.5,710,12.6785714285714,10.9444444444444,NA,5.96969696969697,49.25,197,3.51785714285714
"4117",1585147,"0.25 ML Somatropin 2.4 MG/ML Prefilled Syringe",30,NA,30,24,NA,60,761,107,92565.43,1742812.89,24748,"0.25 ML Somatropin 2.4 MG/ML Prefilled Syringe",70.4223731210603,25.3666666666667,NA,25.3666666666667,31.7083333333333,NA,12.6833333333333,3.56666666666667,NA,3.56666666666667,4.45833333333333,NA,1.78333333333333
"4118",35604217,"venetoclax 10 MG Oral Tablet",2,NA,4,6,1,13,165,94,7327.7,50898.74,2548,"venetoclax 10 MG Oral Tablet",19.9759576138148,82.5,NA,41.25,27.5,165,12.6923076923077,47,NA,23.5,15.6666666666667,94,7.23076923076923
"4119",1719012,"1 ML Dexamethasone phosphate 10 MG/ML Injection",20,NA,48,34,NA,101,1282,510,8236.65,25039.9,20510,"1 ML Dexamethasone phosphate 10 MG/ML Injection",1.22086299366163,64.1,NA,26.7083333333333,37.7058823529412,NA,12.6930693069307,25.5,NA,10.625,15,NA,5.04950495049505
"4120",46221448,"panobinostat 20 MG Oral Capsule",6,9,16,4,2,33,419,135,154218.82,3196869.16,9421,"panobinostat 20 MG Oral Capsule",339.334376393164,69.8333333333333,46.5555555555556,26.1875,104.75,209.5,12.6969696969697,22.5,15,8.4375,33.75,67.5,4.09090909090909
"4121",963359,"Glycopyrrolate 0.2 MG/ML Injectable Solution",1,NA,15,2,15,33,419,242,15096.19,262980.04,3713,"Glycopyrrolate 0.2 MG/ML Injectable Solution",70.826835443038,419,NA,27.9333333333333,209.5,27.9333333333333,12.6969696969697,242,NA,16.1333333333333,121,16.1333333333333,7.33333333333333
"4122",19121383,"Betamethasone 3 MG/ML / Betamethasone acetate 3 MG/ML Injectable Suspension",29,NA,39,10,NA,70,889,627,8027.59,52676.83,13486,"Betamethasone 3 MG/ML / Betamethasone acetate 3 MG/ML Injectable Suspension",3.90603811359929,30.6551724137931,NA,22.7948717948718,88.9,NA,12.7,21.6206896551724,NA,16.0769230769231,62.7,NA,8.95714285714286
"4123",44506613,"vortioxetine 5 MG Oral Tablet",15,1494,1977,175,1533,3625,46052,14212,1344942.18,17590792.05,1422630,"vortioxetine 5 MG Oral Tablet",12.3649803884355,3070.13333333333,30.8246318607764,23.2938796155792,263.154285714286,30.0404435746902,12.704,947.466666666667,9.51271753681392,7.18866970156803,81.2114285714286,9.27071102413568,3.92055172413793
"4124",40165773,"Enalapril Maleate 20 MG Oral Tablet",1172,51223,65458,3426,36993,111967,1423305,291834,9383705.36,58271796.59,83349001,"Enalapril Maleate 20 MG Oral Tablet",0.699130114228964,1214.42406143345,27.7864435897936,21.743789911088,415.442206654991,38.4749817533047,12.7118258058178,249.005119453925,5.69732346797337,4.45833969873812,85.1821366024518,7.88889789960263,2.60642867987889
"4125",948637,"Polymyxin B 10000 UNT/ML / Trimethoprim 1 MG/ML Ophthalmic Solution",15200,9799,4573,1653,483,30427,387093,331037,1839480.58,3319385.14,10268778,"Polymyxin B 10000 UNT/ML / Trimethoprim 1 MG/ML Ophthalmic Solution",0.323250258209886,25.4666447368421,39.5033166649658,84.6474961731905,234.176043557169,801.434782608696,12.7220232030762,21.77875,33.7827329319318,72.3894598731686,200.264367816092,685.376811594203,10.8797120978079
"4126",989485,"Dutasteride 0.5 MG Oral Capsule",696,33024,40504,1164,36307,72048,920511,193744,17382710.36,68193360.48,51212351,"Dutasteride 0.5 MG Oral Capsule",1.331580354122,1322.57327586207,27.8740007267442,22.7264220817697,790.817010309278,25.3535406395461,12.7763574283811,278.367816091954,5.86676356589147,4.78333004147739,166.446735395189,5.33627124246013,2.68909615811681
"4127",35606240,"ixazomib 4 MG Oral Capsule",175,179,520,85,124,1006,12814,2794,5282881.8,123036912.01,352928,"ixazomib 4 MG Oral Capsule",348.617599085366,73.2228571428571,71.586592178771,24.6423076923077,150.752941176471,103.338709677419,12.7375745526839,15.9657142857143,15.608938547486,5.37307692307692,32.8705882352941,22.5322580645161,2.77733598409543
"4128",19129408,"0.25 ML Somatropin 5.6 MG/ML Prefilled Syringe",NA,2,2,NA,2,4,51,14,6687.3,344169.48,1730,"0.25 ML Somatropin 5.6 MG/ML Prefilled Syringe",198.941895953757,NA,25.5,25.5,NA,25.5,12.75,NA,7,7,NA,7,3.5
"4129",46275955,"40 ML ipilimumab 5 MG/ML Injection",1,1,2,1,NA,4,51,24,46050.92,3333282.4,1148,"40 ML ipilimumab 5 MG/ML Injection",2903.55609756098,51,51,25.5,51,NA,12.75,24,24,12,24,NA,6
"4130",42629506,"Abuse-Deterrent 12 HR Oxycodone 9 MG Extended Release Oral Capsule",14,351,172,86,270,579,7383,3127,142780.2,1357863.25,190964,"Abuse-Deterrent 12 HR Oxycodone 9 MG Extended Release Oral Capsule",7.1105718878951,527.357142857143,21.034188034188,42.9244186046512,85.8488372093023,27.3444444444444,12.7512953367876,223.357142857143,8.90883190883191,18.1802325581395,36.3604651162791,11.5814814814815,5.4006908462867
"4131",19133802,"dexlansoprazole 30 MG Delayed Release Oral Capsule",25,5358,9701,1521,5297,15932,203168,39286,4440113.45,68045274.27,7596397,"dexlansoprazole 30 MG Delayed Release Oral Capsule",8.95757215822185,8126.72,37.9186263531168,20.9429955674673,133.575279421433,38.3552954502549,12.7521968365554,1571.44,7.33221351250467,4.04968559942274,25.8290598290598,7.41665093449122,2.46585488325383
"4132",45774384,"idelalisib 150 MG Oral Tablet",26,77,192,10,42,304,3877,823,2119576.11,37910179.95,116328,"idelalisib 150 MG Oral Tablet",325.890412884258,149.115384615385,50.3506493506493,20.1927083333333,387.7,92.3095238095238,12.7532894736842,31.6538461538462,10.6883116883117,4.28645833333333,82.3,19.5952380952381,2.70723684210526
"4133",19123231,"atomoxetine 100 MG Oral Capsule",19,945,722,25,948,1498,19116,3096,363461.23,7710708.58,659968,"atomoxetine 100 MG Oral Capsule",11.6834582585822,1006.10526315789,20.2285714285714,26.4764542936288,764.64,20.1645569620253,12.7610146862483,162.947368421053,3.27619047619048,4.28808864265928,123.84,3.26582278481013,2.06675567423231
"4134",40222578,"Esomeprazole 20 MG / Naproxen 500 MG Delayed Release Oral Tablet",NA,410,535,6,138,931,11881,3968,389808.81,30129361.84,419391,"Esomeprazole 20 MG / Naproxen 500 MG Delayed Release Oral Tablet",71.8407448896137,NA,28.9780487804878,22.207476635514,1980.16666666667,86.0942028985507,12.7615467239527,NA,9.6780487804878,7.41682242990654,661.333333333333,28.7536231884058,4.26208378088077
"4135",1592196,"{28 (letrozole 2.5 MG Oral Tablet) / 63 (ribociclib 200 MG Oral Tablet) } Pack",6,3,9,NA,6,21,268,124,177366.68,2978430.38,7495,"{28 (letrozole 2.5 MG Oral Tablet) / 63 (ribociclib 200 MG Oral Tablet) } Pack",397.388976651101,44.6666666666667,89.3333333333333,29.7777777777778,NA,44.6666666666667,12.7619047619048,20.6666666666667,41.3333333333333,13.7777777777778,NA,20.6666666666667,5.90476190476191
"4136",46221483,"72 HR Fentanyl 0.0375 MG/HR Transdermal System",314,778,509,100,604,1577,20130,5417,787811.66,9767710.84,541055,"72 HR Fentanyl 0.0375 MG/HR Transdermal System",18.0530830322241,64.1082802547771,25.8740359897172,39.5481335952849,201.3,33.3278145695364,12.7647431832594,17.2515923566879,6.96272493573265,10.6424361493124,54.17,8.96854304635762,3.43500317057704
"4137",1597792,"glimepiride 4 MG / pioglitazone 30 MG Oral Tablet",7,67,127,11,94,226,2886,906,63541.02,1535122.62,155883,"glimepiride 4 MG / pioglitazone 30 MG Oral Tablet",9.84791555204865,412.285714285714,43.0746268656716,22.7244094488189,262.363636363636,30.7021276595745,12.7699115044248,129.428571428571,13.5223880597015,7.13385826771654,82.3636363636364,9.63829787234043,4.00884955752212
"4138",40185276,"Losartan Potassium 100 MG Oral Tablet",94845,297468,362806,115671,310230,735859,9414338,2100207,39096401.06,100507116,587344088,"Losartan Potassium 100 MG Oral Tablet",0.171121354676852,99.2602456639781,31.648237793645,25.9486833183575,81.3889220288577,30.3463172484931,12.7936710701371,22.1435710896726,7.06027875267256,5.78878794727761,18.1567289986254,6.76983850691423,2.8540888947475
"4139",42799649,"Diphenhydramine Hydrochloride 10 MG/ML / Zinc Acetate 1 MG/ML Topical Cream",2,2,3,4,NA,9,115,62,0,1124.83,1607,"Diphenhydramine Hydrochloride 10 MG/ML / Zinc Acetate 1 MG/ML Topical Cream",0.699956440572495,57.5,57.5,38.3333333333333,28.75,NA,12.7777777777778,31,31,20.6666666666667,15.5,NA,6.88888888888889
"4140",1319978,"24 HR Nisoldipine 34 MG Extended Release Oral Tablet",7,214,292,70,207,557,7119,1473,209072.55,2225310.02,398321,"24 HR Nisoldipine 34 MG Extended Release Oral Tablet",5.58672532957087,1017,33.2663551401869,24.3801369863014,101.7,34.3913043478261,12.7809694793537,210.428571428571,6.88317757009346,5.04452054794521,21.0428571428571,7.11594202898551,2.64452423698384
"4141",42874224,"cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet",895,1081,2392,900,1053,4286,54789,7411,2708533.29,171008928.08,1686704,"cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet",101.386448410628,61.2167597765363,50.6836262719704,22.9051003344482,60.8766666666667,52.031339031339,12.7832477834811,8.2804469273743,6.85568917668825,3.09824414715719,8.23444444444444,7.03798670465337,1.72911805879608
"4142",42708090,"Linagliptin 2.5 MG / Metformin hydrochloride 850 MG Oral Tablet",2,562,629,1,319,1076,13756,2638,352181.04,7098552.64,595956,"Linagliptin 2.5 MG / Metformin hydrochloride 850 MG Oral Tablet",11.911202572002,6878,24.4768683274021,21.8696343402226,13756,43.1222570532915,12.7843866171004,1319,4.69395017793594,4.1939586645469,2638,8.26959247648903,2.45167286245353
"4143",1362360,"24 HR Nitroglycerin 0.2 MG/HR Transdermal System",48,7531,7777,227,6785,14525,185714,41384,1488573.85,6416162.62,7423491,"24 HR Nitroglycerin 0.2 MG/HR Transdermal System",0.864305300565462,3869.04166666667,24.6599389191342,23.8799022759419,818.123348017621,27.3712601326455,12.785817555938,862.166666666667,5.49515336608684,5.32133213321332,182.308370044053,6.09933677229182,2.84915662650602
"4144",1747459,"Erythromycin 20 MG/ML Medicated Pad",NA,144,76,4,9,229,2928,1174,35688.99,213087.83,100770,"Erythromycin 20 MG/ML Medicated Pad",2.11459591148159,NA,20.3333333333333,38.5263157894737,732,325.333333333333,12.7860262008734,NA,8.15277777777778,15.4473684210526,293.5,130.444444444444,5.12663755458515
"4145",46275487,"1 ML alirocumab 75 MG/ML Auto-Injector",5202,284,2458,5193,215,8171,104483,16233,13611179.24,130851599.24,3214293,"1 ML alirocumab 75 MG/ML Auto-Injector",40.7092941558221,20.0851595540177,367.897887323944,42.5073230268511,20.1199691892933,485.967441860465,12.7870517684494,3.12053056516724,57.1584507042254,6.60414971521562,3.12593876372039,75.5023255813954,1.98666013951781
"4146",19092378,"Lysine 500 MG Oral Tablet",8,5,6,8,4,19,243,32,0,1191.04,6525,"Lysine 500 MG Oral Tablet",0.182534865900383,30.375,48.6,40.5,30.375,60.75,12.7894736842105,4,6.4,5.33333333333333,4,8,1.68421052631579
"4147",19096752,"Olmesartan medoxomil 40 MG Oral Tablet",272,22742,28700,1568,25583,51725,662060,137875,24521315.84,163442851.83,35588865,"Olmesartan medoxomil 40 MG Oral Tablet",4.59252779851226,2434.04411764706,29.111775569431,23.0682926829268,422.232142857143,25.8789039596607,12.7996133397777,506.893382352941,6.062571453698,4.80400696864112,87.9304846938775,5.38932103349881,2.66553890768487
"4148",42708086,"Linagliptin 2.5 MG / Metformin hydrochloride 1000 MG Oral Tablet",42,3929,4589,46,2469,7760,99312,17973,3163515.18,52081386.83,4267193,"Linagliptin 2.5 MG / Metformin hydrochloride 1000 MG Oral Tablet",12.2050694285447,2364.57142857143,25.2766607279206,21.6413161908913,2158.95652173913,40.2235722964763,12.7979381443299,427.928571428571,4.57444642402647,3.91653955110046,390.717391304348,7.27946537059538,2.31610824742268
"4149",19076110,"Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment",2315,11691,11011,8921,34,31612,404755,294557,2708915.37,6258205.6,4744474,"Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment",1.31905151129503,174.840172786177,34.6210760413994,36.7591499409681,45.3710346373725,11904.5588235294,12.8038403138049,127.238444924406,25.1951928834146,26.7511579329761,33.0183835892837,8663.44117647059,9.31788561305833
"4150",19062648,"Permethrin 10 MG/ML Medicated Shampoo",NA,NA,3,2,NA,5,64,43,0,846.04,589,"Permethrin 10 MG/ML Medicated Shampoo",1.43640067911715,NA,NA,21.3333333333333,32,NA,12.8,NA,NA,14.3333333333333,21.5,NA,8.6
"4151",961167,"Ranitidine 25 MG/ML Injectable Solution",NA,NA,6,3,1,10,128,45,191.9,14634.88,1409,"Ranitidine 25 MG/ML Injectable Solution",10.3867139815472,NA,NA,21.3333333333333,42.6666666666667,128,12.8,NA,NA,7.5,15,45,4.5
"4152",40164101,"Azithromycin 1000 MG Powder for Oral Suspension",140,NA,80,108,NA,285,3649,3440,28654.36,107733.88,6335,"Azithromycin 1000 MG Powder for Oral Suspension",17.006137332281,26.0642857142857,NA,45.6125,33.787037037037,NA,12.8035087719298,24.5714285714286,NA,43,31.8518518518519,NA,12.0701754385965
"4153",40163492,"Zolpidem tartrate 10 MG Oral Tablet",90,256544,122152,4600,249371,430426,5523594,1068363,30509514.73,62176579.98,193763088,"Zolpidem tartrate 10 MG Oral Tablet",0.320889704131883,61373.2666666667,21.5307861419484,45.2190222018469,1200.78130434783,22.1501056658553,12.8328539632829,11870.7,4.1644435262567,8.74617689436112,232.252826086957,4.28423112551179,2.4821060995386
"4154",1332522,"Amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet",NA,15,21,5,15,36,461,119,11098.26,160484.32,31192,"Amlodipine 2.5 MG / atorvastatin 40 MG Oral Tablet",5.14504744806361,NA,30.7333333333333,21.952380952381,92.2,30.7333333333333,12.8055555555556,NA,7.93333333333333,5.66666666666667,23.8,7.93333333333333,3.30555555555556
"4155",40163115,"Hydrochlorothiazide 25 MG / Propranolol Hydrochloride 80 MG Oral Tablet",1,73,126,11,56,225,2887,610,58543.6,234476.81,173716,"Hydrochlorothiazide 25 MG / Propranolol Hydrochloride 80 MG Oral Tablet",1.34977094798407,2887,39.5479452054795,22.9126984126984,262.454545454545,51.5535714285714,12.8311111111111,610,8.35616438356164,4.84126984126984,55.4545454545455,10.8928571428571,2.71111111111111
"4156",19023454,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet",665,13031,40578,14457,15290,67939,873981,195027,8353026.44,25916974.24,53293573,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet",0.486305811021528,1314.25714285714,67.0693730335354,21.5382966139287,60.4538285951442,57.1603008502289,12.8642017103578,293.273684210526,14.9663878443711,4.8062250480556,13.490143183233,12.7551994767822,2.87061923195808
"4157",40242499,"12 HR tapentadol 200 MG Extended Release Oral Tablet",98,631,40,275,467,991,12724,2822,639505.62,12498463.36,372671,"12 HR tapentadol 200 MG Extended Release Oral Tablet",33.5375260216116,129.836734693878,20.1648177496038,318.1,46.2690909090909,27.2462526766595,12.8395560040363,28.7959183673469,4.47226624405705,70.55,10.2618181818182,6.04282655246253,2.84762865792129
"4158",45777059,"{42 (rivaroxaban 15 MG Oral Tablet) / 9 (rivaroxaban 20 MG Oral Tablet) } Pack",235,459,54,15,46,770,9888,9674,497864.03,6492389.5,294278,"{42 (rivaroxaban 15 MG Oral Tablet) / 9 (rivaroxaban 20 MG Oral Tablet) } Pack",22.0620960452361,42.0765957446809,21.5424836601307,183.111111111111,659.2,214.95652173913,12.8415584415584,41.1659574468085,21.0762527233115,179.148148148148,644.933333333333,210.304347826087,12.5636363636364
"4159",19022063,"Clotrimazole 20 MG/ML Vaginal Cream",NA,1,6,8,NA,13,167,105,0,1787.97,1476,"Clotrimazole 20 MG/ML Vaginal Cream",1.21136178861789,NA,167,27.8333333333333,20.875,NA,12.8461538461538,NA,105,17.5,13.125,NA,8.07692307692308
"4160",1708750,"20 ACTUAT Zanamivir 5 MG/ACTUAT Dry Powder Inhaler",8,3,15,9,NA,33,424,351,13029.84,27689.38,5695,"20 ACTUAT Zanamivir 5 MG/ACTUAT Dry Powder Inhaler",4.86205092186128,53,141.333333333333,28.2666666666667,47.1111111111111,NA,12.8484848484848,43.875,117,23.4,39,NA,10.6363636363636
"4161",943117,"trolamine salicylate 100 MG/ML Topical Cream",31,43,124,30,3,213,2737,813,0,19661.45,45714,"trolamine salicylate 100 MG/ML Topical Cream",0.430096906855668,88.2903225806452,63.6511627906977,22.0725806451613,91.2333333333333,912.333333333333,12.849765258216,26.2258064516129,18.906976744186,6.55645161290323,27.1,271,3.8169014084507
"4162",1353546,"Folic Acid 2.5 MG / Vitamin B 12 2 MG / Vitamin B6 25 MG Oral Tablet",NA,4,4,NA,4,7,90,28,2152.37,3043.27,5026,"Folic Acid 2.5 MG / Vitamin B 12 2 MG / Vitamin B6 25 MG Oral Tablet",0.605505372065261,NA,22.5,22.5,NA,22.5,12.8571428571429,NA,7,7,NA,7,4
"4163",42708308,"Calcium Carbonate 1250 MG / Cholecalciferol 500 UNT / Vitamin K 0.04 MG Chewable Tablet",NA,8,7,NA,8,14,180,41,0,1879.09,5516,"Calcium Carbonate 1250 MG / Cholecalciferol 500 UNT / Vitamin K 0.04 MG Chewable Tablet",0.340661711385062,NA,22.5,25.7142857142857,NA,22.5,12.8571428571429,NA,5.125,5.85714285714286,NA,5.125,2.92857142857143
"4164",19077244,"Fenofibrate 134 MG Oral Capsule",259,16295,22545,517,16634,36805,473330,99276,11083238.22,33241660.47,25551447,"Fenofibrate 134 MG Oral Capsule",1.3009697834334,1827.52895752896,29.0475606014115,20.9948990907075,915.531914893617,28.4555729229289,12.8604809129194,383.305019305019,6.09242098803314,4.40345974717232,192.023210831721,5.96825778525911,2.69735090340986
"4165",19079774,"Timolol 0.0025 MG/MG Ophthalmic Gel",197,781,598,80,3,1602,20607,5788,590234.01,2705452.25,959405,"Timolol 0.0025 MG/MG Ophthalmic Gel",2.81992719445907,104.604060913706,26.3854033290653,34.4598662207358,257.5875,6869,12.8632958801498,29.3807106598985,7.41101152368758,9.67892976588629,72.35,1929.33333333333,3.61298377028714
"4166",19098166,"Escitalopram 20 MG Oral Tablet",7517,97392,144770,57817,96436,280138,3607468,673987,18653308.23,58000929.09,161993745,"Escitalopram 20 MG Oral Tablet",0.358044250967838,479.907941998138,37.0407014949893,24.9186157353043,62.3945898265216,37.4078974656767,12.8774675338583,89.661700146335,6.92035280105142,4.65557090557436,11.6572461386789,6.98895640632129,2.4059106583184
